,county,cases,deaths
15840,Butler,1,0
15841,Calhoun,3,0
15842,Chambers,17,0
15843,Cherokee,1,0
15844,Chilton,7,0
15845,Choctaw,1,0
15846,Clay,2,0
15847,Cleburne,4,0
15848,Colbert,1,0
15849,Coosa,2,0
15850,Covington,2,0
15851,Crenshaw,1,0
15852,Cullman,7,0
15853,Dallas,2,0
15854,DeKalb,4,0
15855,Elmore,13,0
15856,Escambia,1,0
15857,Etowah,6,0
15858,Franklin,3,0
15859,Greene,3,0
15860,Houston,4,0
15861,Jackson,5,1
15862,Jefferson,214,0
15863,Lamar,1,0
15864,Lauderdale,13,1
15865,Lawrence,3,0
15866,Lee,56,0
15867,Limestone,16,0
15868,Lowndes,1,0
15869,Madison,62,1
15870,Marengo,3,0
15871,Marion,9,0
15872,Marshall,4,0
15873,Mobile,34,1
15874,Monroe,1,0
15875,Montgomery,18,0
15876,Morgan,15,0
15877,Pickens,1,0
15878,Pike,4,0
15879,Randolph,2,0
15880,Russell,1,0
15881,Shelby,72,0
15882,St. Clair,10,0
15883,Talladega,4,0
15884,Tallapoosa,5,0
15885,Tuscaloosa,23,0
15886,Walker,28,0
15887,Washington,2,0
15888,Wilcox,2,0
15889,Winston,2,0
15890,Anchorage,54,1
15891,Fairbanks North Star Borough,23,0
15892,Juneau City and Borough,4,0
15893,Kenai Peninsula Borough,7,0
15894,Ketchikan Gateway Borough,12,0
15895,Matanuska-Susitna Borough,2,0
15896,Apache,13,0
15897,Cochise,3,0
15898,Coconino,56,2
15899,Gila,1,0
15900,Graham,2,0
15901,La Paz,2,0
15902,Maricopa,454,5
15903,Mohave,5,0
15904,Navajo,57,0
15905,Pima,120,5
15906,Pinal,41,0
15907,Santa Cruz,2,0
15908,Yavapai,13,0
15909,Yuma,4,0
15910,Baxter,1,0
15911,Benton,29,0
15912,Boone,1,0
15913,Bradley,4,0
15914,Chicot,1,0
15915,Clark,18,0
15916,Cleburne,50,2
15917,Cleveland,5,0
15918,Columbia,1,0
15919,Conway,2,1
15920,Craighead,4,0
15921,Crawford,1,0
15922,Crittenden,15,0
15923,Cross,2,0
15924,Desha,2,0
15925,Drew,2,0
15926,Faulkner,29,0
15927,Garland,20,0
15928,Grant,3,0
15929,Greene,3,0
15930,Hot Spring,1,0
15931,Howard,3,0
15932,Independence,3,0
15933,Jefferson,25,0
15934,Johnson,1,0
15935,Lawrence,1,0
15936,Lincoln,6,0
15937,Lonoke,4,0
15938,Pike,3,0
15939,Poinsett,3,0
15940,Polk,2,0
15941,Pope,3,0
15942,Pulaski,92,2
15943,Randolph,2,0
15944,Saline,4,0
15945,Searcy,4,0
15946,Sebastian,4,0
15947,Sevier,1,0
15948,Stone,4,0
15949,Union,5,0
15950,Unknown,61,2
15951,Van Buren,17,0
15952,Washington,14,0
15953,White,6,0
15954,Woodruff,1,0
15955,Alameda,277,6
15956,Amador,1,0
15957,Butte,5,0
15958,Calaveras,3,0
15959,Colusa,1,0
15960,Contra Costa,168,3
15961,El Dorado,12,0
15962,Fresno,43,0
15963,Glenn,1,0
15964,Humboldt,18,0
15965,Imperial,25,0
15966,Inyo,5,0
15967,Kern,47,1
15968,Kings,1,0
15969,Los Angeles,1804,33
15970,Madera,15,1
15971,Marin,74,1
15972,Mendocino,2,0
15973,Merced,7,0
15974,Mono,8,0
15975,Monterey,27,1
15976,Napa,10,0
15977,Nevada,12,0
15978,Orange,321,3
15979,Placer,44,1
15980,Riverside,185,8
15981,Sacramento,164,6
15982,San Benito,11,1
15983,San Bernardino,64,3
15984,San Diego,488,7
15985,San Francisco,308,4
15986,San Joaquin,108,4
15987,San Luis Obispo,67,0
15988,San Mateo,274,6
15989,Santa Barbara,64,0
15990,Santa Clara,591,26
15991,Santa Cruz,39,0
15992,Shasta,3,1
15993,Siskiyou,3,0
15994,Solano,39,0
15995,Sonoma,50,1
15996,Stanislaus,29,0
15997,Sutter,2,0
15998,Tulare,29,1
15999,Unknown,1,0
16000,Ventura,98,3
16001,Yolo,16,1
16002,Yuba,3,0
16003,Adams,95,0
16004,Alamosa,1,0
16005,Arapahoe,204,3
16006,Baca,1,0
16007,Boulder,84,1
16008,Broomfield,16,0
16009,Chaffee,11,1
16010,Clear Creek,3,0
16011,Costilla,1,0
16012,Crowley,1,1
16013,Delta,1,0
16014,Denver,367,5
16015,Douglas,92,0
16016,Eagle,182,2
16017,El Paso,184,10
16018,Elbert,3,0
16019,Fremont,1,0
16020,Garfield,23,0
16021,Grand,2,0
16022,Gunnison,78,1
16023,Hinsdale,1,0
16024,Huerfano,1,0
16025,Jefferson,182,5
16026,Kit Carson,1,0
16027,La Plata,17,0
16028,Larimer,79,3
16029,Lincoln,1,0
16030,Logan,5,0
16031,Mesa,7,0
16032,Moffat,2,0
16033,Montrose,8,0
16034,Morgan,4,0
16035,Otero,3,0
16036,Park,1,0
16037,Pitkin,26,2
16038,Pueblo,9,1
16039,Rio Grande,2,0
16040,Routt,14,0
16041,San Miguel,1,0
16042,Summit,11,0
16043,Teller,7,1
16044,Unknown,167,0
16045,Washington,1,0
16046,Weld,161,7
16047,Yuma,2,0
16048,Fairfield,908,20
16049,Hartford,228,2
16050,Litchfield,65,0
16051,Middlesex,28,1
16052,New Haven,236,6
16053,New London,19,0
16054,Tolland,37,4
16055,Windham,3,0
16056,Kent,25,2
16057,New Castle,130,2
16058,Sussex,59,1
16059,District of Columbia,342,4
16060,Alachua,68,0
16061,Baker,7,0
16062,Bay,5,0
16063,Bradford,1,0
16064,Brevard,27,0
16065,Broward,820,11
16066,Charlotte,16,0
16067,Citrus,15,1
16068,Clay,26,4
16069,Collier,95,0
16070,Columbia,3,0
16071,DeSoto,7,0
16072,Duval,120,3
16073,Escambia,28,0
16074,Flagler,13,0
16075,Gadsden,1,0
16076,Hendry,1,0
16077,Hernando,14,0
16078,Highlands,10,1
16079,Hillsborough,206,2
16080,Indian River,16,0
16081,Jackson,1,0
16082,Lake,38,0
16083,Lee,119,6
16084,Leon,17,0
16085,Levy,1,0
16086,Manatee,32,1
16087,Marion,18,0
16088,Martin,26,0
16089,Miami-Dade,1121,3
16090,Monroe,22,0
16091,Nassau,7,0
16092,Okaloosa,31,0
16093,Orange,213,4
16094,Osceola,74,0
16095,Palm Beach,318,6
16096,Pasco,34,2
16097,Pinellas,111,4
16098,Polk,37,0
16099,Putnam,12,0
16100,Santa Rosa,16,1
16101,Sarasota,50,2
16102,Seminole,68,0
16103,St. Johns,50,2
16104,St. Lucie,22,2
16105,Sumter,40,0
16106,Suwannee,1,0
16107,Unknown,1,0
16108,Volusia,44,1
16109,Walton,15,0
16110,Washington,1,0
16111,Baker,1,1
16112,Baldwin,2,0
16113,Barrow,7,1
16114,Bartow,117,1
16115,Ben Hill,2,0
16116,Bibb,13,0
16117,Bryan,7,0
16118,Bulloch,1,0
16119,Burke,3,0
16120,Butts,5,0
16121,Calhoun,3,0
16122,Camden,2,0
16123,Carroll,64,0
16124,Catoosa,3,0
16125,Charlton,1,0
16126,Chatham,15,0
16127,Chattahoochee,1,0
16128,Chattooga,1,0
16129,Cherokee,54,1
16130,Clarke,35,2
16131,Clayton,57,1
16132,Clinch,1,0
16133,Cobb,185,9
16134,Coffee,7,0
16135,Colquitt,5,0
16136,Columbia,12,0
16137,Coweta,20,2
16138,Crisp,6,0
16139,Dawson,2,0
16140,DeKalb,246,3
16141,Decatur,4,0
16142,Dodge,1,0
16143,Dougherty,224,17
16144,Douglas,35,1
16145,Early,16,1
16146,Effingham,4,0
16147,Fannin,3,0
16148,Fayette,26,3
16149,Floyd,27,1
16150,Forsyth,22,1
16151,Franklin,2,0
16152,Fulton,378,13
16153,Glynn,7,0
16154,Gordon,14,1
16155,Greene,1,0
16156,Gwinnett,131,1
16157,Habersham,1,0
16158,Hall,31,0
16159,Haralson,2,0
16160,Harris,2,0
16161,Hart,1,0
16162,Heard,1,1
16163,Henry,50,1
16164,Houston,13,1
16165,Irwin,3,0
16166,Jackson,2,0
16167,Jasper,2,0
16168,Jenkins,1,0
16169,Jones,2,0
16170,Lamar,3,0
16171,Laurens,9,0
16172,Lee,39,6
16173,Liberty,3,0
16174,Lincoln,3,0
16175,Long,1,0
16176,Lowndes,20,1
16177,Lumpkin,4,0
16178,Macon,1,0
16179,Madison,3,0
16180,McDuffie,1,0
16181,Meriwether,3,0
16182,Miller,4,0
16183,Mitchell,15,0
16184,Monroe,3,0
16185,Morgan,1,0
16186,Murray,2,0
16187,Muscogee,8,0
16188,Newton,15,0
16189,Oconee,10,0
16190,Paulding,20,0
16191,Peach,6,0
16192,Pickens,5,1
16193,Pierce,2,0
16194,Pike,1,0
16195,Polk,10,0
16196,Pulaski,3,0
16197,Randolph,3,0
16198,Richmond,12,0
16199,Rockdale,17,1
16200,Seminole,3,0
16201,Spalding,11,0
16202,Stephens,3,0
16203,Sumter,13,1
16204,Tattnall,2,0
16205,Taylor,1,0
16206,Terrell,10,2
16207,Thomas,7,0
16208,Tift,13,0
16209,Toombs,1,0
16210,Troup,9,1
16211,Turner,2,0
16212,Twiggs,2,0
16213,Unknown,229,2
16214,Upson,5,0
16215,Walton,2,0
16216,Ware,5,0
16217,Washington,2,0
16218,Wheeler,1,0
16219,White,1,0
16220,Whitfield,6,0
16221,Wilkes,1,0
16222,Worth,8,1
16223,Unknown,57,1
16224,Hawaii,10,0
16225,Honolulu,108,0
16226,Kauai,11,0
16227,Maui,16,0
16228,Unknown,5,0
16229,Ada,88,1
16230,Bannock,3,0
16231,Bingham,1,0
16232,Blaine,114,2
16233,Bonneville,1,0
16234,Canyon,22,1
16235,Cassia,1,0
16236,Custer,1,0
16237,Fremont,1,0
16238,Gem,1,0
16239,Idaho,1,0
16240,Jefferson,2,0
16241,Kootenai,13,0
16242,Lincoln,1,0
16243,Madison,2,0
16244,Nez Perce,4,1
16245,Payette,1,0
16246,Teton,2,0
16247,Twin Falls,2,0
16248,Valley,1,0
16249,Adams,1,0
16250,Bureau,1,0
16251,Carroll,1,0
16252,Champaign,15,0
16253,Christian,1,0
16254,Clinton,5,0
16255,Cook,2613,28
16256,Cumberland,1,0
16257,DeKalb,4,0
16258,Douglas,1,0
16259,DuPage,202,6
16260,Fayette,1,0
16261,Franklin,1,0
16262,Grundy,2,0
16263,Henry,2,0
16264,Iroquois,2,0
16265,Jackson,3,0
16266,Jo Daviess,1,0
16267,Kane,90,4
16268,Kankakee,27,0
16269,Kendall,11,0
16270,LaSalle,4,1
16271,Lake,264,2
16272,Livingston,2,0
16273,Macon,1,0
16274,Madison,10,0
16275,Marshall,1,0
16276,McHenry,47,2
16277,McLean,10,1
16278,Monroe,3,0
16279,Morgan,3,0
16280,Peoria,7,0
16281,Rock Island,4,0
16282,Sangamon,8,1
16283,St. Clair,18,1
16284,Stephenson,2,0
16285,Tazewell,3,0
16286,Unknown,58,0
16287,Washington,1,0
16288,Whiteside,2,0
16289,Will,156,4
16290,Williamson,1,0
16291,Winnebago,9,0
16292,Woodford,3,0
16293,Adams,1,0
16294,Allen,23,1
16295,Bartholomew,7,0
16296,Boone,8,0
16297,Brown,2,0
16298,Carroll,1,0
16299,Clark,18,0
16300,Clinton,1,0
16301,Crawford,1,0
16302,DeKalb,1,0
16303,Dearborn,8,1
16304,Decatur,30,0
16305,Delaware,8,1
16306,Dubois,1,0
16307,Elkhart,11,0
16308,Fayette,4,1
16309,Floyd,13,0
16310,Fountain,1,0
16311,Franklin,23,2
16312,Fulton,1,0
16313,Gibson,4,0
16314,Grant,5,0
16315,Hamilton,64,0
16316,Hancock,19,1
16317,Harrison,7,0
16318,Hendricks,36,2
16319,Henry,1,0
16320,Howard,9,1
16321,Huntington,1,0
16322,Jackson,7,0
16323,Jasper,5,1
16324,Jennings,10,0
16325,Johnson,52,3
16326,Kosciusko,2,0
16327,LaGrange,2,0
16328,LaPorte,4,0
16329,Lake,68,1
16330,Lawrence,4,0
16331,Madison,12,1
16332,Marion,584,10
16333,Marshall,3,0
16334,Miami,1,0
16335,Monroe,16,0
16336,Montgomery,4,0
16337,Morgan,14,0
16338,Newton,1,0
16339,Noble,2,0
16340,Ohio,1,0
16341,Orange,1,0
16342,Owen,7,0
16343,Porter,9,0
16344,Posey,2,0
16345,Putnam,5,1
16346,Randolph,1,0
16347,Ripley,15,0
16348,Rush,2,0
16349,Scott,1,1
16350,Shelby,10,0
16351,St. Joseph,31,1
16352,Starke,1,0
16353,Sullivan,1,0
16354,Switzerland,1,0
16355,Tippecanoe,11,1
16356,Tipton,2,0
16357,Vanderburgh,10,0
16358,Vermillion,1,0
16359,Vigo,4,1
16360,Wabash,1,0
16361,Warren,1,0
16362,Warrick,6,0
16363,Washington,4,0
16364,Wayne,1,0
16365,Wells,1,0
16366,White,1,0
16367,Whitley,1,0
16368,Adair,1,0
16369,Allamakee,7,1
16370,Appanoose,1,0
16371,Benton,4,0
16372,Black Hawk,6,0
16373,Boone,1,0
16374,Buchanan,2,0
16375,Butler,1,0
16376,Carroll,1,0
16377,Cedar,6,0
16378,Cerro Gordo,4,0
16379,Clayton,1,0
16380,Clinton,1,0
16381,Dallas,15,0
16382,Des Moines,1,0
16383,Dickinson,1,0
16384,Dubuque,12,1
16385,Fayette,2,0
16386,Hancock,3,0
16387,Hardin,1,0
16388,Harrison,8,0
16389,Henry,2,0
16390,Iowa,1,0
16391,Jasper,3,0
16392,Johnson,61,0
16393,Keokuk,1,0
16394,Kossuth,1,0
16395,Linn,36,0
16396,Mahaska,2,0
16397,Marshall,5,0
16398,Monona,2,0
16399,Montgomery,1,0
16400,Muscatine,10,0
16401,Page,2,0
16402,Polk,40,0
16403,Pottawattamie,3,0
16404,Poweshiek,5,1
16405,Scott,10,0
16406,Shelby,1,0
16407,Sioux,2,0
16408,Story,2,0
16409,Tama,8,0
16410,Taylor,1,0
16411,Wapello,1,0
16412,Warren,1,0
16413,Washington,11,0
16414,Webster,1,0
16415,Winneshiek,2,0
16416,Woodbury,3,0
16417,Wright,1,0
16418,Bourbon,3,0
16419,Butler,3,0
16420,Cherokee,2,0
16421,Clay,1,0
16422,Coffey,8,0
16423,Crawford,3,0
16424,Doniphan,1,0
16425,Douglas,23,0
16426,Ford,1,0
16427,Franklin,6,0
16428,Gove,1,0
16429,Harvey,1,0
16430,Jackson,1,0
16431,Jefferson,1,0
16432,Johnson,80,2
16433,Leavenworth,15,0
16434,Linn,4,0
16435,Lyon,5,0
16436,McPherson,1,0
16437,Miami,1,0
16438,Mitchell,3,0
16439,Morris,2,0
16440,Neosho,1,0
16441,Osage,1,0
16442,Ottawa,1,0
16443,Pottawatomie,1,0
16444,Reno,5,0
16445,Riley,2,0
16446,Sedgwick,33,0
16447,Shawnee,7,1
16448,Sumner,1,0
16449,Woodson,1,0
16450,Wyandotte,53,3
16451,Allen,1,0
16452,Anderson,2,1
16453,Boone,4,0
16454,Bourbon,2,1
16455,Boyle,1,0
16456,Bracken,1,0
16457,Breathitt,2,0
16458,Breckinridge,2,0
16459,Bullitt,2,0
16460,Butler,1,0
16461,Calloway,2,0
16462,Campbell,3,0
16463,Carroll,1,0
16464,Christian,6,0
16465,Clark,6,0
16466,Daviess,20,0
16467,Fayette,60,1
16468,Floyd,1,0
16469,Franklin,2,0
16470,Grant,1,0
16471,Grayson,2,0
16472,Hardin,5,0
16473,Harrison,11,0
16474,Henderson,5,0
16475,Hopkins,2,1
16476,Jefferson,99,4
16477,Jessamine,10,0
16478,Kenton,18,1
16479,Larue,1,0
16480,Laurel,1,0
16481,Logan,2,0
16482,Lyon,1,0
16483,Madison,7,0
16484,Martin,1,0
16485,Mason,1,0
16486,McCracken,3,0
16487,McCreary,1,0
16488,Menifee,2,0
16489,Mercer,2,0
16490,Montgomery,2,0
16491,Muhlenberg,2,0
16492,Nelson,2,0
16493,Nicholas,1,0
16494,Oldham,3,0
16495,Pulaski,7,0
16496,Scott,5,0
16497,Shelby,1,0
16498,Simpson,2,0
16499,Spencer,1,0
16500,Union,1,0
16501,Unknown,60,0
16502,Warren,10,0
16503,Washington,2,0
16504,Wayne,1,0
16505,Webster,1,0
16506,Woodford,3,0
16507,Acadia,9,1
16508,Allen,7,0
16509,Ascension,107,1
16510,Assumption,8,0
16511,Avoyelles,12,0
16512,Beauregard,4,0
16513,Bienville,3,1
16514,Bossier,45,0
16515,Caddo,189,2
16516,Calcasieu,28,1
16517,Catahoula,1,1
16518,Claiborne,4,0
16519,De Soto,21,1
16520,East Baton Rouge,153,4
16521,East Carroll,1,0
16522,East Feliciana,6,0
16523,Evangeline,4,0
16524,Franklin,4,0
16525,Grant,1,0
16526,Iberia,9,0
16527,Iberville,21,1
16528,Jackson,2,0
16529,Jefferson,744,26
16530,Jefferson Davis,1,0
16531,LaSalle,2,0
16532,Lafayette,48,1
16533,Lafourche,34,2
16534,Lincoln,6,0
16535,Livingston,12,0
16536,Madison,1,0
16537,Morehouse,2,0
16538,Natchitoches,2,0
16539,Orleans,1298,70
16540,Ouachita,34,1
16541,Plaquemines,19,2
16542,Pointe Coupee,2,0
16543,Rapides,37,1
16544,Richland,2,0
16545,St. Bernard,43,2
16546,St. Charles,30,2
16547,St. James,48,3
16548,St. John the Baptist,54,3
16549,St. Landry,10,0
16550,St. Martin,13,3
16551,St. Mary,7,0
16552,St. Tammany,134,2
16553,Tangipahoa,10,0
16554,Terrebonne,26,1
16555,Union,7,0
16556,Unknown,12,2
16557,Vermilion,3,1
16558,Vernon,2,0
16559,Washington,10,1
16560,Webster,9,1
16561,West Baton Rouge,12,1
16562,West Feliciana,4,0
16563,Winn,1,0
16564,Androscoggin,7,0
16565,Cumberland,120,1
16566,Franklin,2,0
16567,Kennebec,9,0
16568,Knox,2,0
16569,Lincoln,5,0
16570,Oxford,8,0
16571,Penobscot,10,0
16572,Sagadahoc,5,0
16573,Unknown,5,0
16574,Waldo,2,0
16575,York,38,0
16576,Anne Arundel,88,1
16577,Baltimore,141,1
16578,Baltimore city,112,2
16579,Calvert,9,0
16580,Caroline,1,0
16581,Carroll,83,0
16582,Cecil,13,0
16583,Charles,21,1
16584,Frederick,22,0
16585,Garrett,3,0
16586,Harford,21,0
16587,Howard,73,0
16588,Kent,2,0
16589,Montgomery,255,1
16590,Prince George's,196,3
16591,Queen Anne's,1,0
16592,Somerset,1,0
16593,St. Mary's,8,0
16594,Talbot,2,0
16595,Washington,6,0
16596,Wicomico,6,1
16597,Worcester,2,0
16598,Barnstable,133,2
16599,Berkshire,119,4
16600,Bristol,179,1
16601,Dukes,1,0
16602,Essex,472,3
16603,Franklin,39,2
16604,Hampden,183,5
16605,Hampshire,30,0
16606,Middlesex,842,6
16607,Nantucket,5,0
16608,Norfolk,490,8
16609,Plymouth,272,0
16610,Suffolk,843,4
16611,Unknown,358,4
16612,Worcester,291,5
16613,Allegan,2,0
16614,Barry,1,0
16615,Bay,4,0
16616,Berrien,22,0
16617,Calhoun,11,0
16618,Cass,2,0
16619,Charlevoix,4,0
16620,Chippewa,1,0
16621,Clare,1,0
16622,Clinton,13,0
16623,Crawford,1,0
16624,Dickinson,1,0
16625,Eaton,8,0
16626,Emmet,4,0
16627,Genesee,110,5
16628,Gladwin,2,0
16629,Gogebic,1,1
16630,Grand Traverse,5,0
16631,Gratiot,2,0
16632,Hillsdale,7,0
16633,Huron,1,0
16634,Ingham,32,1
16635,Ionia,2,0
16636,Iosco,1,0
16637,Isabella,4,0
16638,Jackson,20,0
16639,Kalamazoo,15,0
16640,Kalkaska,4,0
16641,Kent,53,1
16642,Lapeer,4,0
16643,Leelanau,1,0
16644,Lenawee,11,0
16645,Livingston,41,2
16646,Macomb,534,17
16647,Manistee,1,0
16648,Marquette,1,0
16649,Mecosta,1,1
16650,Midland,8,0
16651,Missaukee,1,1
16652,Monroe,34,0
16653,Montcalm,3,0
16654,Muskegon,7,2
16655,Newaygo,1,0
16656,Oakland,1018,31
16657,Oceana,1,0
16658,Ogemaw,1,0
16659,Osceola,1,0
16660,Otsego,14,0
16661,Ottawa,23,0
16662,Roscommon,1,0
16663,Saginaw,19,0
16664,Sanilac,2,0
16665,Shiawassee,2,0
16666,St. Clair,16,0
16667,Tuscola,4,1
16668,Unknown,47,0
16669,Van Buren,4,0
16670,Washtenaw,185,3
16671,Wayne,2316,46
16672,Wexford,1,0
16673,Anoka,12,0
16674,Beltrami,2,0
16675,Benton,1,0
16676,Big Stone,1,0
16677,Blue Earth,7,0
16678,Carver,9,0
16679,Cass,1,0
16680,Chisago,2,0
16681,Clay,4,0
16682,Clearwater,1,0
16683,Dakota,33,0
16684,Dodge,6,0
16685,Faribault,1,0
16686,Fillmore,5,0
16687,Goodhue,2,0
16688,Hennepin,152,2
16689,Jackson,1,0
16690,Kandiyohi,1,0
16691,Lac qui Parle,1,0
16692,Le Sueur,11,0
16693,Lincoln,1,0
16694,Lyon,1,0
16695,Mahnomen,1,0
16696,Martin,19,1
16697,Mower,11,0
16698,Nicollet,3,0
16699,Olmsted,37,0
16700,Ramsey,42,2
16701,Renville,1,0
16702,Rice,3,0
16703,Scott,8,0
16704,Sherburne,5,0
16705,Sibley,1,0
16706,St. Louis,5,0
16707,Stearns,5,0
16708,Steele,5,0
16709,Unknown,1,0
16710,Wabasha,4,0
16711,Waseca,3,0
16712,Washington,25,0
16713,Wilkin,1,0
16714,Winona,4,0
16715,Wright,5,0
16716,Adams,6,0
16717,Amite,1,0
16718,Attala,9,0
16719,Benton,2,0
16720,Bolivar,11,0
16721,Calhoun,3,0
16722,Chickasaw,10,0
16723,Choctaw,4,0
16724,Clarke,1,0
16725,Clay,2,0
16726,Coahoma,18,0
16727,Copiah,8,0
16728,Covington,1,0
16729,DeSoto,65,1
16730,Forrest,18,0
16731,Franklin,3,0
16732,George,1,0
16733,Grenada,2,0
16734,Hancock,9,1
16735,Harrison,38,1
16736,Hinds,58,0
16737,Holmes,13,1
16738,Humphreys,2,0
16739,Itawamba,3,0
16740,Jackson,33,0
16741,Jefferson,1,0
16742,Jones,3,0
16743,Kemper,1,0
16744,Lafayette,11,0
16745,Lamar,4,0
16746,Lauderdale,12,0
16747,Lawrence,5,0
16748,Leake,4,0
16749,Lee,17,1
16750,Leflore,15,0
16751,Lincoln,8,0
16752,Lowndes,10,0
16753,Madison,29,0
16754,Marion,3,0
16755,Marshall,11,0
16756,Monroe,3,0
16757,Montgomery,5,0
16758,Neshoba,3,0
16759,Newton,1,0
16760,Noxubee,2,0
16761,Oktibbeha,14,0
16762,Panola,4,0
16763,Pearl River,23,0
16764,Perry,2,1
16765,Pike,12,0
16766,Pontotoc,4,0
16767,Prentiss,2,0
16768,Quitman,4,0
16769,Rankin,31,1
16770,Scott,7,0
16771,Sharkey,1,0
16772,Simpson,2,0
16773,Smith,1,0
16774,Sunflower,7,1
16775,Tallahatchie,2,0
16776,Tate,8,0
16777,Tippah,18,2
16778,Tunica,6,1
16779,Union,3,0
16780,Unknown,6,0
16781,Walthall,5,0
16782,Washington,13,0
16783,Webster,3,1
16784,Wilkinson,11,1
16785,Winston,4,0
16786,Yalobusha,3,0
16787,Yazoo,4,0
16788,Adair,2,0
16789,Atchison,1,0
16790,Barry,1,0
16791,Bates,1,0
16792,Benton,1,0
16793,Bollinger,1,0
16794,Boone,49,1
16795,Buchanan,3,0
16796,Callaway,6,0
16797,Camden,4,1
16798,Cape Girardeau,6,0
16799,Carter,2,0
16800,Cass,8,0
16801,Chariton,1,0
16802,Christian,6,0
16803,Clay,10,0
16804,Clinton,1,0
16805,Cole,17,0
16806,Cooper,1,0
16807,Dunklin,3,0
16808,Franklin,6,0
16809,Greene,41,3
16810,Henry,1,0
16811,Jackson,43,1
16812,Jasper,2,0
16813,Jefferson,17,0
16814,Johnson,9,0
16815,Kansas City,94,0
16816,Lafayette,4,0
16817,Lincoln,2,0
16818,McDonald,1,0
16819,Moniteau,3,0
16820,Montgomery,3,0
16821,Newton,4,0
16822,Pemiscot,1,0
16823,Perry,7,0
16824,Pettis,1,0
16825,Platte,6,0
16826,Pulaski,5,0
16827,Ralls,1,0
16828,Randolph,1,0
16829,Ray,1,0
16830,Ripley,1,0
16831,Scott,3,0
16832,Shelby,1,0
16833,St. Charles,37,2
16834,St. Francois,4,0
16835,St. Louis,313,2
16836,St. Louis city,93,1
16837,Stoddard,1,0
16838,Taney,2,0
16839,Texas,1,0
16840,Unknown,5,0
16841,Warren,1,0
16842,Wright,1,0
16843,Broadwater,3,0
16844,Cascade,7,0
16845,Flathead,6,0
16846,Gallatin,57,0
16847,Hill,1,0
16848,Jefferson,2,0
16849,Lake,2,0
16850,Lewis and Clark,10,0
16851,Lincoln,3,1
16852,Madison,3,0
16853,Meagher,1,0
16854,Missoula,9,0
16855,Park,2,0
16856,Ravalli,1,0
16857,Roosevelt,1,0
16858,Silver Bow,8,0
16859,Toole,5,0
16860,Yellowstone,26,0
16861,Adams,2,0
16862,Buffalo,5,0
16863,Cass,2,0
16864,Dawson,1,0
16865,Dodge,2,0
16866,Douglas,74,1
16867,Gosper,1,0
16868,Hall,3,1
16869,Hamilton,1,0
16870,Kearney,1,0
16871,Knox,2,0
16872,Lancaster,4,0
16873,Lincoln,3,0
16874,Madison,2,0
16875,Nemaha,1,0
16876,Platte,1,0
16877,Sarpy,11,0
16878,Saunders,2,0
16879,Washington,5,0
16880,Carson City,5,0
16881,Clark,528,14
16882,Douglas,5,0
16883,Elko,3,0
16884,Humboldt,1,0
16885,Lyon,1,0
16886,Nye,1,0
16887,Unknown,101,0
16888,Washoe,93,0
16889,Belknap,9,0
16890,Carroll,8,0
16891,Cheshire,2,0
16892,Grafton,28,0
16893,Hillsborough,53,2
16894,Merrimack,14,0
16895,Rockingham,86,0
16896,Strafford,12,0
16897,Sullivan,2,0
16898,Atlantic,17,0
16899,Bergen,1838,35
16900,Burlington,115,3
16901,Camden,123,1
16902,Cape May,7,0
16903,Cumberland,11,1
16904,Essex,1086,20
16905,Gloucester,51,1
16906,Hudson,771,6
16907,Hunterdon,61,0
16908,Mercer,168,0
16909,Middlesex,808,14
16910,Monmouth,781,10
16911,Morris,442,12
16912,Ocean,624,9
16913,Passaic,608,7
16914,Salem,3,0
16915,Somerset,258,8
16916,Sussex,81,1
16917,Union,742,10
16918,Unknown,2478,7
16919,Warren,51,2
16920,Bernalillo,93,1
16921,Chaves,7,0
16922,Cibola,2,0
16923,Curry,1,0
16924,Doña Ana,17,0
16925,Eddy,3,1
16926,Lea,2,0
16927,McKinley,5,0
16928,Rio Arriba,3,0
16929,Roosevelt,1,0
16930,San Juan,18,0
16931,San Miguel,1,0
16932,Sandoval,15,0
16933,Santa Fe,30,0
16934,Socorro,2,0
16935,Taos,9,0
16936,Valencia,1,0
16937,Albany,195,1
16938,Allegany,2,0
16939,Broome,23,3
16940,Cattaraugus,1,0
16941,Cayuga,2,0
16942,Chautauqua,5,0
16943,Chemung,12,0
16944,Chenango,8,0
16945,Clinton,12,0
16946,Columbia,22,0
16947,Cortland,5,0
16948,Delaware,8,0
16949,Dutchess,262,2
16950,Erie,354,6
16951,Essex,4,0
16952,Franklin,4,0
16953,Fulton,1,0
16954,Genesee,7,0
16955,Greene,7,0
16956,Hamilton,2,0
16957,Herkimer,9,0
16958,Jefferson,6,0
16959,Livingston,5,0
16960,Madison,19,0
16961,Monroe,202,5
16962,Montgomery,5,0
16963,Nassau,5537,35
16964,New York City,30766,672
16965,Niagara,33,0
16966,Oneida,23,0
16967,Onondaga,129,0
16968,Ontario,16,0
16969,Orange,1101,3
16970,Orleans,3,0
16971,Oswego,7,0
16972,Otsego,7,0
16973,Putnam,131,0
16974,Rensselaer,38,0
16975,Rockland,1896,8
16976,Saratoga,96,0
16977,Schenectady,72,0
16978,Schoharie,5,0
16979,Schuyler,1,0
16980,St. Lawrence,8,0
16981,Steuben,13,0
16982,Suffolk,4138,37
16983,Sullivan,72,0
